210837856	maroon
193318701	orange
210111599	blue
200511919	maroon
185266866	brown
138245131	gray
196661050	white
216847858	gray
107338556	gray
210891566	black
217683932	blue
203772775	maroon
172312856	gray
216226520	blue
211337570	yellow
190795144	gray
217270658	white
179812878	blue
197707672	white
212947515	white
199936890	gray
215381724	blue
202091932	green
216832651	brown
210212727	blue
157026166	black
214249100	black
208350458	white
205884069	maroon
197206203	white
214653096	white
121708968	white
114084439	white
162356274	gray
215557068	white
217367544	gray
215643408	brown
29412605	white
103101604	blue
184553354	red
211362696	white
204284024	yellow
112003126	cyan
215410713	white
206343723	scarlet
149586997	blue
214628428	white
213368681	white
215216488	white
210933151	white
213484382	white
202109609	white
201224404	white
214849734	gray
215865762	white
212058806	white
217114420	pink
182361447	white
208306646	maroon
212142834	white
86395443	gray
212335660	white
135536087	lightRed
194650086	black
209031680	lightRed
127548159	white
207962768	white
161308238	maroon
202759836	lavender
214863392	blue
217298448	white
173863397	white
186867217	black
205409930	white
200674216	yellow
188244939	white
217373397	white
215912589	white
188273241	red
192476764	white
159482752	blue
167071916	pink
213551458	yellow
208654175	white
208809591	gray
213343566	black
194777413	gray
215067165	maroon
214270756	white
205549022	white
216662604	orange
179241842	scarlet
195293456	gray
132076204	red
213455368	maroon
170346730	blue
185896227	brown
114209090	white
178836243	gray
118461496	gray
213095229	blue
217010417	white
215827253	gray
214329643	gray
108275041	white
125338675	gray
213284250	white
156530734	black
213933642	red
191321352	black
209801919	black
211429873	white
216232862	gray
214603189	maroon
210948936	maroon
213659699	white
192479428	white
201392603	lightRed
216637010	orange
183800121	white
191492229	khaki
204152274	white
213946980	white
214969129	white
216335983	gray
214951864	white
190046791	brown
213361760	white
214116223	gray
201049055	white
215278732	blue
211838158	white
202822649	white
202363444	orange
209911013	red
195365462	gray
203507857	orange
202225463	black
192116425	white
208274231	white
213941376	lightRed
214326602	gray
56104750	white
211832524	maroon
155729293	white
203215884	white
191273873	camel
128478747	brown
216251924	gray
200796590	white
211117512	gray
208741976	black
208673471	white
213425807	white
214820924	white
194138058	scarlet
212869792	scarlet
205119683	scarlet
212239559	white
201998599	white
214047680	blue
183747576	pink
103054350	white
52576885	brown
53378264	cyan
208333782	blue
214182608	blue
207869589	white
204788228	white
217294915	white
212593213	brown
215501616	brown
211179893	white
205120297	scarlet
178222770	lightRed
216174399	white
129978124	brown
190779435	white
183151014	gray
215839048	white
130723506	camel
182234734	red
213619533	black
209993845	yellow
213817259	black
212773835	white
214762190	gray
167930634	white
116638944	white
194535796	gray
158072051	maroon
193679641	maroon
204298322	gray
205571360	gray
210366978	white
206505079	white
165031882	yellow
130787470	blue
207586060	scarlet
208752774	cyan
217338401	camel
208946242	yellow
196137207	camel
207202128	brown
215222578	white
70257962	camel
213135329	gray
204623559	gray
128970208	lightRed
190436286	white
211985499	black
211216458	white
207659916	white
211032149	white
210715845	white
205651207	white
215070334	white
199525178	white
180618007	white
212875420	white
215543701	gray
212414718	white
213242016	yellow
214405197	black
194287641	white
95257795	white
204915615	gray
210212287	gray
219027034	white
218003538	blue
207179723	white
211881854	black
116060283	gray
184383785	blue
107371828	white
215224594	white
207708427	gray
205446245	white
216026165	white
212883670	white
104951790	white
206681737	brown
205384636	maroon
207090228	lavender
209106655	lightRed
212060590	maroon
215788660	white
197532308	gray
214979044	white
206197493	black
208340679	white
204835274	white
140286257	white
182589288	red
204716810	gray
195065539	blue
214019244	white
206240018	lightRed
212505342	black
216202663	brown
214735495	white
195880885	blue
211893354	white
215514869	white
214049961	gray
208409121	blue
213186200	white
214210564	white
170240944	yellow
203525765	gray
212305489	gray
179396142	black
212205686	white
215567640	white
212510002	brown
146852691	gray
214857728	white
191041320	white
213274891	lightRed
189705720	brown
79122958	blue
209572147	white
199094925	white
205352556	yellow
158162885	white
191899552	black
205022450	white
6013334	camel
206251843	black
181163495	white
215934382	white
216889841	white
210006430	white
197388157	black
201249248	cyan
207659920	black
166854109	blue
209616332	blue
205605642	blue
207671491	red
204821205	black
207733094	red
213181087	maroon
205320348	white
210391881	white
201837949	white
211497127	white
209869622	white
205550874	camel
191732488	white
155676348	white
148634804	white
165860636	gray
78524896	camel
157621764	gray
148335412	white
144811568	white
151019972	gray
160544942	black
158808339	red
159187997	blue
160016429	gray
163354268	brown
159407877	gray
152894398	white
152476868	white
145613255	gray
170620311	white
201392995	white
169911908	white
33755217	white
110193465	white
213186920	brown
213933646	brown
196374017	maroon
175415564	blue
188987231	white
174785785	yellow
213876639	maroon
139941662	lightRed
105407679	khaki
116784630	brown
23222169	white
24067854	camel
156958021	lightRed
152403142	maroon
58057703	black
207767029	white
126481518	gray
177732831	white
162815653	yellow
206904716	white
206061115	white
201942111	white
194335374	blue
178869027	white
199045895	camel
201614394	gray
197434618	black
195491911	black
184530653	maroon
22515541	white
196016476	blue
181198193	lavender
149623198	black
145471468	gray
170046349	brown
188867664	black
214321238	maroon
211310186	gray
208038437	white
149084150	gray
74478144	gray
149086420	gray
210622016	white
160075861	white
209682101	black
208735043	gray
206599774	gray
170253072	cyan
134375511	brown
179801213	black
128941201	white
204524428	white
213544305	white
75786508	black
96905315	lightRed
81116044	turquoise
130588064	gray
121188434	white
108149975	white
151026177	white
200709151	gray
174930864	brown
177146294	blue
192540307	lavender
134888995	gray
134945543	white
134492644	white
171582270	white
189555991	white
165818738	black
163639755	white
196533832	brown
195189556	white
216766680	brown
202229405	blue
207776576	lightRed
199557868	white
192500655	black
202632927	camel
111584288	blue
113103141	gray
145608374	maroon
169613158	cyan
215643456	brown
21381594	black
120478314	brown
144295511	brown
91623696	gray
189054572	red
194599167	yellow
134977115	white
202865678	brown
113402111	cyan
77933715	white
108275078	cyan
108000819	black
85775936	gray
215651399	white
215209569	white
159431114	blue
154545234	maroon
150922662	gray
157634311	scarlet
160924519	black
153130700	white
53327676	white
174539161	white
159813547	gray
191759927	white
101874082	lavender
64366580	gray
67348460	red
5361989	khaki
121713548	brown
203540829	blue
201615156	brown
38192427	white
210027204	red
201596464	yellow
206645635	white
203991433	white
203858581	yellow
210332748	olive
206557910	cyan
205983911	blue
202584909	maroon
207488204	blue
131352642	white
215071059	white
145606379	blue
208818507	white
185809775	blue
185906447	white
186217506	gray
161317823	red
142913421	blue
130340466	white
102213143	black
159831735	gray
163319843	white
134375637	white
6661187	black
181296584	white
217070214	yellow
179732335	gray
101022684	white
47884414	blue
163134500	gray
161819982	black
149388201	cyan
153819973	white
193643843	gray
187252173	white
104721608	black
98169508	red
185882169	white
192908557	white
193658588	white
153806260	gray
165099666	white
190466907	gray
56652732	red
48304603	white
42553792	brown
194875916	red
207607924	maroon
122185473	red
104636938	white
173713530	white
142992684	brown
164812021	gray
68131143	gray
131990585	gray
106591036	white
75823479	gray
81807308	black
86328181	white
52882216	blue
64762022	green
81666605	gray
80582666	white
173553335	gray
95269051	white
91771226	red
158443225	red
117708620	maroon
192107359	red
151939831	gray
122192084	white
150967000	white
96367583	gray
65479991	white
118495309	brown
172590540	gray
110169881	gray
125080994	turquoise
106099450	red
102885582	lightRed
193031929	white
135626450	black
162928899	gray
165583838	black
103589328	white
165628600	gray
151451578	black
120280362	black
83185555	khaki
77633723	gray
42939479	gray
38880578	gray
192777986	red
158058131	gray
95798658	black
98945572	maroon
112747717	gray
133160212	black
161473756	khaki
72745044	khaki
171692799	black
133756780	black
105990650	white
131036672	black
77929038	white
65263364	blue
199268072	gray
97136117	white
104756884	maroon
131286263	maroon
134922835	gray
188206956	pink
162204649	white
151386215	red
159397035	gray
165700469	lightRed
146328119	scarlet
148981025	brown
132036599	white
217789403	black
145299194	black
147597495	gray
185873379	black
213775926	brown
192841022	white
95135082	gray
140169360	gray
194046415	yellow
201345548	black
182803093	green
95487554	gray
96848456	white
194330451	gray
207681957	white
209378423	gray
215366695	white
194463429	gray
181864954	black
108982320	white
78398521	white
73353783	gray
79136638	white
77419249	black
204806626	black
211731431	white
115173718	red
112962034	black
176836928	gray
115519903	gray
174832872	brown
44825787	scarlet
149292928	black
153136219	black
164557923	maroon
113040060	brown
185171134	white
188399800	gray
200334020	gray
186997449	white
190759918	gray
205280825	khaki
185835770	camel
166637942	white
167971040	black
166280452	blue
170087112	white
185520130	brown
190160296	black
127296564	gray
114872376	white
118400542	gray
133685115	gray
173693824	lightRed
149803746	black
67015321	pink
149929090	white
147792322	red
44571344	white
47486548	white
187963697	white
192409945	black
145698599	maroon
160380261	brown
121607660	gray
159010504	gray
158136109	gray
154591711	maroon
161136317	black
152954968	gray
171824737	maroon
178582987	gray
134937737	lightRed
147162672	lightRed
142720402	black
151553522	gray
153992416	gray
128943367	white
182655089	gray
185681106	camel
151045519	white
145321775	black
120507887	white
66557232	maroon
164248890	black
191259516	white
156850470	blue
159787937	gray
140885049	gray
159604284	gray
14130744	gray
45716743	black
157464145	yellow
